44.87, 0.8, CFv2, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 0.203337226852, 32.7716215146, 0.338097452306, 112.293967467, 1.42276750142, 210.530702456, 0.537674686504, 0.41009481186, 166.622118024, 24.0436761886, 0, 1.07840573438, 162.462167722, 0.0695080813451, 5.03071413231, 0.127701261233, 1, 0, 0, 1368, 1583, 2048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34.9, 0.8, CFv2, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 1.04998440219, 34.2508807031, 0.803785890884, 206.004377734, 0.904494641603, 65.7858990987, 1.8248437114, 0, 189.120832066, 35.4662524395, 0, 0, 22.7961704573, 0, 0.247343111756, 0.117869671497, 1, 0, 0, 1341, 1633, 2025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.5, 0.8, CFv4, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 1.14972140727, 0.49773952432, 0, 12.3117306224, 0, 23.0089190991, 2.06151637688, 1.32914595298, 21.4444610272, 12.9505261853, 26.6711667267, 0.0259461046432, 1.07142151546, 1.01678217306, 0.0628975726902, 0.386176358225, 1, 0, 0, 1872, 1482, 1645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15.61, 0.8, CFv4, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 183.785826, 5.51651694485, 0, 1.22349180123, 0.143769427726, 10.7908783627, 0.285919654272, 0, 13.6224413248, 19.034290945, 3.65314653666, 0.158730799225, 10.4543891666, 0.689330437146, 0, 0.424020023757, 1, 0, 0, 1888, 1472, 1639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10.59, 0.8, CFv4, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 0.0880759497659, 0.555829235003, 0, 2.76561675007, 1.12596888091, 42.8545721437, 0.454654835368, 0, 118.730647099, 0.272315209469, 0.448249724632, 0, 1.11577906958, 0.328796608499, 0.564061003754, 0.172672123312, 1, 0, 0, 1884, 1439, 1676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
759.1, 0.8, ICSMA, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 239.214804976, 532.072308207, 2168.61861297, 0.0813209434156, 403.640607055, 985.909600173, 724.10340814, 2091.15428011, 8.26731330157, 497.300802512, 2503.34549597, 377.722221866, 1.11021768165, 1001.91198262, 361.850378017, 249.363491515, 1255, 2422, 929, 394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
440.0, 0.8, ICSMA, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 270.247017801, 481.123209611, 93.6738417797, 632.626279372, 389.630821749, 972.086307237, 0, 0.34297348408, 1376.20557708, 501.073367177, 1.21857998033, 369.448587977, 722.999280799, 977.475349402, 0.0417716457258, 251.788194282, 189, 1159, 1532, 1172, 599, 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
447.19, 0.8, ICSMA, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 263.399316274, 509.524530973, 68.0328954175, 504.421578061, 0.133752086462, 1048.34798493, 0.110963785501, 16.6441093258, 1550.45959669, 488.050149732, 0, 361.057713991, 732.162040974, 1001.12559257, 369.614088216, 241.950992277, 204, 1161, 1586, 1098, 603, 348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
52.25, 0.8, HICSMA, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 3.31870199492, 150.436377035, 47.6752109314, 143.844661894, 0.23539113747, 251.190473142, 10.9257594574, 0, 39.6321866312, 83.540864377, 0.335258624758, 8.13970036464, 89.3086708197, 1.26833821018, 4.60689726754, 1.5223031737, 20, 232, 813, 1740, 1269, 926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
74.56, 0.8, HICSMA, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 0.23879813078, 76.8157684637, 1.86230974352, 116.820355795, 2.42497828418, 411.451835873, 2.6782799817, 4.53698942201, 94.6641613804, 110.58024293, 0.18883171246, 2.1879168985, 362.893350976, 0.597116628791, 3.82852567564, 1.19042075692, 20, 218, 846, 1718, 1280, 918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
